longitude;latitude;housing_median_age;total_rooms;total_bedrooms;population;households;median_income;<1H OCEAN;INLAND;NEAR BAY;NEAR OCEAN;median_house_value
0.57965535;-0.6752652;-1.2556612;1.0265639;1.7946051;1.6969414;1.823366;0.006867184;1;0;0;0;211900.0
0.57965535;-0.6799181;0.698627;-0.7728278;-0.7316743;-0.74813485;-0.70758665;-0.03293586;1;0;0;0;181300.0
0.57965535;-0.6752652;0.12862627;-0.10441682;0.27693444;0.49032632;0.28131142;-0.53133357;1;0;0;0;226400.0
0.57965535;-0.6799181;0.53576964;-0.2016069;0.14372197;0.044480294;0.18998839;-0.40581077;1;0;0;0;191300.0
0.5746692;-0.6799181;0.8614843;-0.66509354;-0.7055076;-0.72601944;-0.6632297;0.29688808;1;0;0;0;200000.0
0.5746692;-0.6752652;0.04719759;0.052370936;0.27455565;0.6867109;0.28392065;-0.10209756;1;0;0;0;217200.0
0.56968683;-0.6752652;-0.35994577;0.24216664;0.8787694;1.2537491;0.8814342;-1.0965369;1;0;0;0;221500.0
0.5746692;-0.6799181;1.1057703;-0.84388655;-0.9362506;-0.8693271;-0.9215434;0.19263588;1;0;0;0;193800.0
0.56968683;-0.6799181;0.45434096;0.0010252363;0.07949453;0.49917248;0.18737917;-0.21571139;1;0;0;0;222500.0
0.56968683;-0.6752652;0.04719759;0.26646414;1.0262547;1.7429414;1.1658401;-0.9164361;1;0;0;0;231700.0
0.56470066;-0.6752652;-0.03423108;0.35127625;-0.24640028;0.714134;0.6152928;-0.41689196;1;0;0;0;290100.0
0.56968683;-0.6799181;0.37291232;0.3361476;0.5980717;0.7831339;0.7144435;-0.9029349;1;0;0;0;269700.0
0.56968683;-0.6799181;0.37291232;0.30497342;0.6932235;0.75040317;0.743145;-0.67519784;1;0;0;0;230800.0
0.56968683;-0.68456924;-0.11565976;0.5227342;0.8121632;0.52128786;0.81098497;-0.332191;1;0;0;0;225600.0
0.56968683;-0.68456924;0.21005493;0.12251282;0.2555253;-0.23682733;0.35436985;-0.0014118563;1;0;0;0;335500.0
0.56968683;-0.68456924;0.12862627;-0.59449315;-0.44146138;-0.5101734;-0.43883595;-0.20208284;1;0;0;0;202200.0
0.56470066;-0.68456924;0.37291232;0.044577394;0.29358602;0.10021104;0.25000066;0.1485023;1;0;0;0;267500.0
0.56470066;-0.68456924;0.21005493;-0.09295573;-0.06799072;-0.29255807;0.015170001;0.13621114;1;0;0;0;282200.0
0.56968683;-0.68456924;0.942913;-0.7366107;-0.92435664;-0.8702117;-0.8745773;1.2976321;1;0;0;0;382400.0
0.5746692;-0.6799181;1.3500564;-0.69397545;-0.74594706;-0.74105793;-0.7128051;-0.009054095;1;0;0;0;190700.0
0.5746692;-0.68456924;1.187199;-0.35747775;-0.434325;-0.41286573;-0.46492824;0.66256666;1;0;0;0;237900.0
0.5746692;-0.68456924;0.04719759;-0.28045923;-0.060854334;-0.33678883;-0.013531524;-0.42338783;1;0;0;0;262200.0
0.5746692;-0.6799181;0.698627;-0.28733587;-0.27018824;-0.43675035;-0.26401755;-0.55699867;1;0;0;0;224600.0
0.57965535;-0.6799181;0.12862627;-0.96216506;-0.9814477;-0.9967117;-0.9711188;0.27752802;1;0;0;0;216700.0
0.57965535;-0.6799181;0.53576964;-0.45329252;-0.434325;-0.50486565;-0.3475129;-0.048411347;1;0;0;0;261800.0
0.57965535;-0.68456924;0.2914836;0.50623024;0.85736024;0.42398018;0.7561912;-0.06726201;1;0;0;0;312700.0
0.57965535;-0.68922216;-0.11565976;0.44388187;0.8859058;0.40540326;0.9649295;-0.17539893;1;0;0;0;286000.0
0.5846415;-0.6799181;-0.27851713;0.53832126;1.0714518;0.9034416;0.97797567;-0.43211266;1;0;0;0;204200.0
0.5846415;-0.68456924;1.1057703;-0.30383986;-0.3558248;-0.39605805;-0.22748834;-0.47382626;1;0;0;0;240200.0
0.5846415;-0.68922216;-0.19708845;0.33248004;0.6646779;0.14709565;0.70922506;-0.20705032;1;0;0;0;241500.0
0.5846415;-0.68456924;1.2686276;-0.9823366;-1.0647055;-1.0727886;-1.0154757;-0.18221322;1;0;0;0;223800.0
0.5846415;-0.6799181;0.61719835;-0.7865811;-0.82682604;-0.71275026;-0.80934656;-0.8024402;1;0;0;0;192900.0
0.57965535;-0.6938733;1.3500564;-0.6618844;-0.6864772;-0.8507502;-0.7128051;-0.8555532;1;0;0;0;364700.0
0.57965535;-0.6938733;0.53576964;-0.58028144;-0.6055982;-0.8242117;-0.6240912;0.08207897;1;0;0;0;384700.0
0.57965535;-0.6938733;0.45434096;0.008360337;0.09852488;-0.25009656;0.1299761;0.39623657;1;0;0;0;364700.0
0.5746692;-0.6938733;0.2914836;0.20182359;-0.079884686;-0.24213502;0.02299769;1.7154046;1;0;0;0;465800.0
0.5746692;-0.68922216;0.53576964;-0.27174878;-0.26305184;-0.48982722;-0.2587991;0.64658165;1;0;0;0;330900.0
0.5896277;-0.6799181;1.1057703;-0.60136986;-0.5937042;-0.42701957;-0.51972204;-0.5978843;1;0;0;0;181500.0
0.5896277;-0.68456924;0.942913;-0.24790971;0.06997935;-0.032481223;0.06474536;-0.42708156;1;0;0;0;190800.0
0.5896277;-0.68456924;-0.11565976;1.0151027;2.351243;2.1357102;2.4287074;-0.9755356;1;0;0;0;165300.0
0.5896277;-0.68456924;-0.35994577;-0.2919203;0.26741928;0.72386473;0.18998839;-0.76263714;1;0;0;0;200000.0
0.5896277;-0.68922216;0.37291232;-0.4730056;-0.2012032;-0.6136733;-0.2848914;-0.54508954;1;0;0;0;238500.0
0.5846415;-0.68922216;0.942913;-0.42349365;-0.3962643;-0.5287503;-0.303156;-0.0130024515;1;0;0;0;222400.0
0.5946101;-0.68456924;0.61719835;-0.4638367;-0.39388552;-0.19082732;-0.33185753;-0.44828856;1;0;0;0;190200.0
0.5946101;-0.68456924;1.1057703;-0.67838836;-0.5675375;-0.69859636;-0.65018356;-0.17890151;1;0;0;0;178400.0
0.5896277;-0.68456924;1.2686276;-0.7879564;-0.8553716;-0.84898096;-0.84065735;-0.23195107;1;0;0;0;186400.0
0.5896277;-0.6799181;0.12862627;-0.7531147;-0.6531741;-0.61632717;-0.63452816;-1.0763488;1;0;0;0;177400.0
0.5946101;-0.68456924;0.53576964;0.15093634;0.60758686;0.59559554;0.6387759;-0.48013097;1;0;0;0;177300.0
0.5896277;-0.68456924;0.2914836;0.42783636;1.2403461;1.5005568;1.3276124;-0.7109886;1;0;0;0;174200.0
0.59959626;-0.68456924;0.21005493;-0.69260013;-0.4390826;-0.2775196;-0.4362267;-0.87319404;1;0;0;0;200000.0
0.59959626;-0.68922216;0.21005493;-0.31209183;-0.079884686;0.13382642;-0.091808416;-0.7344883;1;0;0;0;199500.0
0.5946101;-0.68922216;0.04719759;-0.4157001;-0.29159737;-0.07405814;-0.19356836;-0.2656404;1;0;0;0;191800.0
0.5746692;-0.68456924;0.53576964;0.075751565;0.2959648;0.17540333;0.29435757;0.14461757;1;0;0;0;276100.0
0.5746692;-0.68922216;-0.11565976;0.30130586;0.26028287;-0.044865835;0.2969668;0.12627631;1;0;0;0;366100.0
0.5746692;-0.68456924;0.53576964;-0.29558787;-0.3677188;-0.48717338;-0.24836218;0.44470066;1;0;0;0;291700.0
0.56470066;-0.68922216;0.2914836;0.2669226;0.37446502;0.124095656;0.3126222;-0.14763229;1;0;0;0;292900.0
0.56470066;-0.68922216;0.53576964;0.13855834;-0.0751271;-0.26778886;-0.04223305;1.12995;1;0;0;0;341800.0
0.56470066;-0.68922216;0.698627;-0.29237875;-0.49379486;-0.5650195;-0.42057133;1.433408;1;0;0;0;336900.0
0.56470066;-0.6938733;0.45434096;-0.07370109;-0.117945395;-0.25982732;-0.0996361;0.227981;1;0;0;0;353600.0
0.56470066;-0.6938733;1.0243417;-0.26120457;-0.14411214;-0.51548105;-0.0291869;-0.16298038;1;0;0;0;343400.0
0.56470066;-0.6938733;0.04719759;-0.68113905;-0.8434776;-0.8675579;-0.8197835;0.56824917;1;0;0;0;333900.0
0.56968683;-0.6985244;-0.11565976;0.080336004;0.15085836;-0.3182119;0.08822843;0.93800366;1;0;0;0;365000.0
0.56968683;-0.68922216;0.21005493;-0.1763925;-0.41767344;-0.4588657;-0.34229445;1.5661274;1;0;0;0;359700.0
0.56968683;-0.6938733;-0.03423108;0.93716735;1.1927702;0.46909556;1.1997602;0.14398077;1;0;0;0;367900.0
0.5746692;-0.6938733;-1.1742326;-0.9364922;-0.92435664;-0.9383271;-0.96850955;0.32529154;1;0;0;0;275000.0
0.56968683;-0.6938733;-0.27851713;0.06841647;0.065221764;-0.20498116;0.114320725;-0.008035119;1;0;0;0;386100.0
0.57965535;-0.68922216;-0.35994577;0.83585125;1.7708172;0.8742493;1.7711815;-0.89892274;1;0;0;0;269200.0
0.57965535;-0.68922216;-0.35994577;1.7087281;-0.24640028;1.3377876;2.585261;-0.20520338;1;0;0;0;221500.0
0.5846415;-0.68922216;-0.03423108;0.07804378;0.49816233;-0.07228891;0.5109236;-0.30028495;1;0;0;0;283600.0
0.5846415;-0.68922216;-0.19708845;1.7463205;2.5510616;1.2148261;2.5826519;-0.30811822;1;0;0;0;265200.0
0.5846415;-0.6938733;1.431485;-0.47575626;-0.6174922;-0.733981;-0.56929743;0.9171787;1;0;0;0;414300.0
0.5846415;-0.6938733;0.698627;-0.56469434;-0.6008406;-0.78351945;-0.63452816;0.943608;1;0;0;0;444700.0
0.5896277;-0.68922216;0.12862627;-0.27679166;0.19843423;-0.06521198;0.14563148;-0.57693195;1;0;0;0;192300.0
0.5896277;-0.6938733;1.431485;-0.004934532;0.1294492;-0.334135;0.21868992;-0.22863951;1;0;0;0;309400.0
0.5896277;-0.6938733;0.21005493;-0.19381335;-0.08939987;-0.43232727;-0.07093458;0.03469746;1;0;0;0;319400.0
0.59959626;-0.68922216;1.2686276;-0.14888588;0.050948996;0.097557195;0.06996382;-0.8225646;1;0;0;0;194100.0
0.5946101;-0.68922216;-1.0928038;0.32422805;1.1237853;1.1060184;0.92840034;-0.8268314;1;0;0;0;185400.0
0.5946101;-0.68922216;1.1057703;-0.925948;-0.8744019;-0.933904;-0.83543885;-0.8062612;1;0;0;0;184400.0
0.5946101;-0.68922216;-1.4999473;-0.54498124;-0.1560061;0.004672611;-0.1883499;-0.89229953;1;0;0;0;221400.0
0.5946101;-0.68922216;-1.825662;-0.80950326;-0.4485978;-0.7879425;-0.4701467;-1.8194238;1;0;0;0;325000.0
0.5946101;-0.6938733;-1.825662;1.7907896;3.4930642;-0.23682733;3.3628116;-0.6073097;1;0;0;0;250000.0
0.5946101;-0.6938733;-1.4999473;-0.006309863;0.49816233;-0.05282737;0.4665667;-0.040705487;1;0;0;0;225000.0
0.5946101;-0.6938733;-0.27851713;-0.07782708;0.18891907;-0.3350196;0.20042531;-0.024975222;1;0;0;0;262500.0
0.5946101;-0.6938733;0.942913;-0.29650477;-0.37247637;-0.5827118;-0.38926056;0.46839142;1;0;0;0;282300.0
0.59959626;-0.6938733;1.187199;0.10555041;0.40538937;0.068364896;0.44047442;-0.75989866;1;0;0;0;274300.0
0.59959626;-0.6938733;0.2914836;-0.075534865;0.04143382;-0.23682733;-0.021359213;0.25453752;1;0;0;0;325000.0
0.5946101;-0.6938733;-0.92994654;0.70152724;1.44968;0.3319802;1.4084985;-0.109294005;1;0;0;0;232400.0
0.5946101;-0.6938733;-1.4185185;0.12893103;0.790754;0.20017256;0.7509727;-0.36053082;1;0;0;0;209400.0
0.59959626;-0.6938733;1.3500564;-0.39644548;-0.4842797;-0.5402503;-0.41535288;0.93335474;1;0;0;0;322900.0
0.59959626;-0.6938733;1.1057703;-0.14475988;-0.22974873;-0.50486565;-0.1883499;0.43145415;1;0;0;0;417900.0
0.56470066;-0.6752652;0.04719759;0.67402065;1.7422717;1.2307491;1.4398093;-0.57553095;1;0;0;0;140500.0
0.56470066;-0.670614;-0.19708845;0.113343954;0.31499517;-0.23682733;0.36219755;0.2854885;1;0;0;0;226500.0
0.5597145;-0.6752652;-0.03423108;-0.4069897;-0.24640028;-0.20763502;-0.21966065;-0.48070416;1;0;0;0;241300.0
0.5597145;-0.670614;-0.68566054;1.4377879;2.2323034;2.2984796;2.2643259;-0.27506566;1;0;0;0;221200.0
0.55473214;-0.670614;0.12862627;-0.1323819;0.46248043;-0.23682733;0.5370159;-0.9475779;1;0;0;0;195600.0
0.55473214;-0.6752652;-0.7670892;0.47964048;1.4544375;1.0830184;1.5363508;-0.4508359;1;0;0;0;202100.0
0.549746;-0.6752652;-1.2556612;0.14039212;0.65992033;0.3841725;0.7848927;-0.09630226;1;0;0;0;202700.0
0.549746;-0.670614;-1.7442333;-0.24699283;0.28169203;0.020595683;0.08822843;-0.112541944;1;0;0;0;186900.0
0.5447598;-0.670614;0.45434096;-0.049403574;0.15323715;0.32932636;0.21608068;-0.44784278;1;0;0;0;220000.0
0.5447598;-0.6752652;-0.68566054;0.60479563;1.437786;0.9220185;1.3067386;-0.4930591;1;0;0;0;229100.0
0.53977364;-0.670614;-0.27851713;0.11884527;0.43869248;0.5699417;0.38568062;-0.18488796;1;0;0;0;197400.0
0.53977364;-0.6752652;-0.19708845;-0.27174878;0.0485702;0.099326424;0.030825378;-0.49630702;1;0;0;0;189900.0
0.53977364;-0.6659611;-0.5228031;0.37144777;1.6066804;1.9331335;1.5415692;-0.942101;1;0;0;0;93800.0
0.53479123;-0.670614;-0.27851713;-0.68251437;-0.21309717;-0.607481;-0.21183297;-1.477627;1;0;0;0;225000.0
0.53479123;-0.6799181;-0.44137445;-0.24424216;0.07711573;0.33286482;0.13519455;-0.32480368;1;0;0;0;202000.0
0.53479123;-0.6752652;0.53576964;-0.69260013;-0.79114413;-0.8118271;-0.7806451;0.9776157;1;0;0;0;215800.0
0.52980506;-0.6752652;0.45434096;-0.45971072;-0.46287054;-0.43763494;-0.51189435;0.15175024;1;0;0;0;217700.0
0.53977364;-0.6752652;-1.3370899;0.5552837;1.2950584;0.730057;1.2154156;-0.7891937;1;0;0;0;255400.0
0.53977364;-0.6752652;-0.44137445;0.10555041;0.77410245;0.7220955;0.71966195;-0.6247594;1;0;0;0;191700.0
0.53977364;-0.6799181;-0.68566054;1.4116566;2.5106223;2.102095;2.2956367;-0.51719564;1;0;0;0;221100.0
0.53977364;-0.6799181;0.61719835;-0.25753704;-0.27494583;-0.2660196;-0.20400527;0.1315622;1;0;0;0;210400.0
0.5447598;-0.6752652;-0.27851713;0.90324247;2.2323034;1.1414031;1.8103199;-0.614506;1;0;0;0;281700.0
0.5447598;-0.6799181;0.37291232;0.577289;0.9620272;0.6017878;0.8918711;0.13710272;1;0;0;0;292900.0
0.55473214;-0.6752652;-0.11565976;-0.4803407;-0.21071838;-0.34828883;-0.12050994;-0.71359974;1;0;0;0;190500.0
0.55473214;-0.6752652;-0.8485179;0.050078716;0.6218596;0.5894032;0.62833893;-0.69576806;1;0;0;0;230800.0
0.549746;-0.6752652;-0.5228031;1.0247301;1.9301964;-0.23682733;1.9747014;-0.37409574;1;0;0;0;205600.0
0.55473214;-0.6799181;0.698627;-0.7091041;-0.676962;-0.6136733;-0.6475743;-0.77059764;1;0;0;0;192200.0
0.549746;-0.6799181;-0.68566054;1.5459806;3.0482297;3.0017486;2.9505532;-0.6069276;1;0;0;0;233500.0
0.549746;-0.6799181;0.53576964;-0.51747465;-0.5794315;-0.57828873;-0.50145745;1.5523078;1;0;0;0;256300.0
0.56470066;-0.6752652;0.04719759;0.1976976;0.36970744;0.4505186;0.4639575;-0.35976663;1;0;0;0;238100.0
0.5597145;-0.6752652;0.61719835;0.03586696;0.20081304;0.09844181;0.1378038;-0.5981391;1;0;0;0;234900.0
0.5597145;-0.6752652;0.53576964;-0.41386634;-0.14411214;0.17274949;-0.016140753;-0.73684466;1;0;0;0;225600.0
0.5597145;-0.6752652;-0.92994654;0.14405967;0.97867876;0.9591723;1.0118957;-0.47172454;1;0;0;0;232500.0
0.56470066;-0.6799181;-0.11565976;0.3760322;0.47675318;0.34878787;0.55006206;0.2854885;1;0;0;0;245500.0
0.5597145;-0.6799181;0.698627;-0.5060135;-0.46287054;-0.39782727;-0.40230674;0.8427311;1;0;0;0;243600.0
0.5597145;-0.6799181;-0.7670892;0.39757904;1.000088;0.7477493;0.87099725;-0.6405531;1;0;0;0;215500.0
0.5597145;-0.6799181;0.04719759;-0.4679627;-0.18930922;-0.25628886;-0.16486683;-0.77594715;1;0;0;0;199100.0
0.56470066;-0.68456924;-0.5228031;-0.2602877;0.06997935;-0.15809657;0.18476993;-0.66252446;1;0;0;0;271100.0
0.5597145;-0.68456924;0.61719835;-0.24882661;-0.10129384;-0.23682733;0.06996382;-0.919684;1;0;0;0;221000.0
0.5597145;-0.6799181;-1.4185185;0.12434659;0.9810576;0.6486724;0.6961789;-0.5003828;1;0;0;0;178100.0
0.5597145;-0.68456924;-0.92994654;-0.49226022;0.12707041;0.8760185;0.14302225;-0.94190997;1;0;0;0;154200.0
0.55473214;-0.6799181;-1.4185185;-0.06453221;0.85973907;0.91405696;0.92318183;-0.9236325;1;0;0;0;181300.0
0.55473214;-0.68456924;-0.5228031;-0.047569796;0.6837083;1.6960567;0.5526713;-1.0555874;1;0;0;0;158300.0
0.549746;-0.68456924;-0.11565976;-0.017312514;0.42917728;0.5354417;0.56571746;-0.37511474;1;0;0;0;174200.0
0.5447598;-0.6799181;1.0243417;-0.69489235;-0.8149321;-0.82951945;-0.7963004;0.9018942;1;0;0;0;225000.0
0.55473214;-0.68456924;0.8614843;-0.37123108;-0.3582036;-0.5252118;-0.31620213;0.025717843;1;0;0;0;228800.0
0.55473214;-0.68456924;0.45434096;-0.35610244;-0.22974873;-0.5057503;-0.21966065;0.006867184;1;0;0;0;246400.0
0.549746;-0.68456924;0.37291232;-0.37994152;-0.36296117;-0.5207887;-0.27184525;0.52946526;1;0;0;0;251400.0
0.549746;-0.68456924;0.53576964;-0.3671051;-0.17503646;-0.08555813;-0.2144422;-0.13909847;1;0;0;0;253200.0
0.5597145;-0.68456924;0.53576964;-0.7554069;-0.6389013;-0.7808656;-0.6397466;-0.91108656;1;0;0;0;215000.0
0.5597145;-0.68922216;-0.27851713;1.0756173;1.4163768;0.44963402;1.1919326;0.08367113;1;0;0;0;286700.0
0.55473214;-0.68456924;0.37291232;-0.24882661;-0.12508178;-0.23682733;-0.13355608;-0.047647;1;0;0;0;225000.0
0.56470066;-0.68456924;-0.27851713;0.55482525;1.3473918;0.7919801;1.345877;-0.67054874;1;0;0;0;210000.0
0.5597145;-0.68456924;0.37291232;-0.22590442;-0.29635498;-0.33325037;-0.28750062;0.44470066;1;0;0;0;286100.0
0.56470066;-0.68922216;0.37291232;-0.4312872;-0.3201429;-0.44205803;-0.2327068;-0.62335825;1;0;0;0;266000.0
0.56470066;-0.68922216;0.45434096;-0.2016069;-0.27256703;-0.46594262;-0.1883499;0.49017176;1;0;0;0;353100.0
0.5597145;-0.68922216;0.04719759;0.029907193;0.24601012;-0.30759653;0.25521913;-0.25500503;1;0;0;0;279400.0
0.56470066;-0.6938733;0.45434096;0.0010252363;-0.17027888;-0.17667349;-0.06571612;0.23606902;1;0;0;0;379700.0
0.5597145;-0.6938733;0.53576964;0.21099246;0.24601012;-0.06255814;0.31784064;0.28345054;1;0;0;0;328500.0
0.5597145;-0.6938733;0.37291232;-0.46016917;-0.515204;-0.7543271;-0.49623898;0.2307833;1;0;0;0;337500.0
0.55473214;-0.6938733;-0.5228031;1.0829524;1.9492267;0.7114801;1.8755506;0.021514704;1;0;0;0;272600.0
0.55473214;-0.68922216;-0.6042318;-0.21444333;-0.027551213;-0.38632727;-0.08137149;-0.27901417;1;0;0;0;277300.0
0.55473214;-0.68922216;0.37291232;0.22016133;0.3530559;-0.039558142;0.40916368;0.41814414;1;0;0;0;261300.0
0.549746;-0.68922216;-0.35994577;0.08904643;0.32451037;0.026787989;0.31001294;0.32529154;1;0;0;0;309300.0
0.549746;-0.68922216;-0.5228031;1.8737679;2.8507898;1.0502877;2.89315;-0.33684006;1;0;0;0;273700.0
0.55473214;-0.6938733;0.37291232;-0.034733374;-0.09177866;-0.3518273;-0.023968441;0.5083855;1;0;0;0;314800.0
0.549746;-0.6938733;-0.03423108;0.080336004;0.19843423;-0.22975041;0.114320725;0.48756048;1;0;0;0;280400.0
0.549746;-0.6938733;-0.19708845;-0.0328996;0.25790408;-0.29609653;0.10127457;0.45036873;1;0;0;0;299100.0
0.5098642;-0.670614;-0.5228031;1.5789886;3.0625024;3.0459793;3.1201532;-0.5105724;1;0;0;0;227100.0
0.5098642;-0.670614;0.2914836;-0.012269631;0.065221764;0.1444418;0.11953918;0.19862235;1;0;0;0;199200.0
0.5098642;-0.6659611;0.53576964;-0.43816388;-0.5675375;-0.3827888;-0.50145745;0.63454527;1;0;0;0;224100.0
0.5098642;-0.6752652;0.698627;-0.46750426;-0.45097658;-0.37217343;-0.35273135;0.3075871;1;0;0;0;201600.0
0.5098642;-0.6799181;0.37291232;-0.1901458;-0.20358199;-0.16871195;-0.2144422;0.28988263;1;0;0;0;203700.0
0.5248189;-0.6659611;0.61719835;0.07987756;-0.03706639;-0.08732736;-0.07615303;0.42635942;1;0;0;0;222100.0
0.52980506;-0.670614;0.61719835;-0.6261258;-0.7364319;-0.710981;-0.66844815;0.8199957;1;0;0;0;236100.0
0.52980506;-0.670614;0.61719835;-0.4418314;-0.5437496;-0.5446734;-0.50406665;1.2041428;1;0;0;0;215900.0
0.5248189;-0.6659611;0.61719835;-0.30613208;-0.36058238;-0.24478886;-0.2848914;0.32369938;1;0;0;0;209200.0
0.5248189;-0.670614;0.61719835;-0.10258304;-0.2797034;-0.32617345;-0.26923603;0.65167636;1;0;0;0;223600.0
0.5248189;-0.6659611;0.61719835;-0.51655775;-0.6032194;-0.58978873;-0.5979989;0.7565019;1;0;0;0;213200.0
0.51983654;-0.6659611;0.53576964;-0.6164985;-0.75308347;-0.41905802;-0.71802354;0.8606903;1;0;0;0;195400.0
0.51983654;-0.6659611;0.53576964;-0.4583354;-0.6341437;-0.33678883;-0.66062045;1.1744654;1;0;0;0;203300.0
0.51983654;-0.670614;0.61719835;-0.103499934;-0.27256703;0.0506726;-0.19356836;0.4135587;1;0;0;0;206700.0
0.51983654;-0.670614;0.45434096;-0.4386223;-0.5699163;-0.59332716;-0.5719066;0.9232925;1;0;0;0;211000.0
0.5148504;-0.6659611;0.04719759;0.6790635;0.73842055;-0.23682733;0.9544926;0.62664825;1;0;0;0;199800.0
0.5148504;-0.670614;-0.8485179;0.23116398;0.61234444;0.3735571;0.58398205;-0.46987775;1;0;0;0;213200.0
0.50487804;-0.670614;0.53576964;-0.0127280755;-0.115566604;-0.005058155;-0.17530374;0.8824069;1;0;0;0;246400.0
0.49989566;-0.6659611;0.53576964;-0.35610244;-0.49855247;-0.3465196;-0.4805836;0.4778806;1;0;0;0;205100.0
0.49989566;-0.670614;0.61719835;-0.6114556;-0.7055076;-0.5703272;-0.66062045;-0.09133493;1;0;0;0;196800.0
0.49989566;-0.6659611;0.45434096;-0.4679627;-0.58181024;-0.54290414;-0.50928515;0.40929177;1;0;0;0;197000.0
0.50487804;-0.670614;0.37291232;0.59150076;0.7122538;0.58763397;0.8057665;0.0942429;1;0;0;0;208700.0
0.49989566;-0.670614;0.04719759;2.6164467;3.1172147;2.382518;3.3184545;0.034761228;1;0;0;0;189800.0
0.51983654;-0.6752652;0.53576964;0.12434659;0.131828;0.28686482;0.208253;0.4333011;1;0;0;0;199800.0
0.5148504;-0.6752652;0.37291232;0.29809678;0.6646779;0.6062109;0.6831327;-0.28767538;1;0;0;0;205300.0
0.52980506;-0.670614;0.53576964;-0.43633008;-0.49141607;-0.5535195;-0.49623898;0.5322672;1;0;0;0;200300.0
0.5248189;-0.6752652;0.53576964;-0.46108606;-0.54850715;-0.51548105;-0.44666362;0.32089737;1;0;0;0;209000.0
0.5248189;-0.6752652;0.698627;-0.25386947;-0.24877907;-0.35536575;-0.22748834;0.26472726;1;0;0;0;188400.0
0.51983654;-0.670614;0.61719835;-0.59220093;-0.5984618;-0.53936565;-0.5953897;0.5655744;1;0;0;0;193700.0
0.52980506;-0.6752652;1.1057703;-0.4867589;-0.515204;-0.48540413;-0.4362267;-0.921085;1;0;0;0;203800.0
0.5248189;-0.6752652;0.37291232;-0.13421567;-0.14173333;-0.2359427;-0.07615303;0.3551596;1;0;0;0;262500.0
0.5248189;-0.6752652;0.45434096;0.11517773;0.100903675;-0.07317352;0.08822843;0.017948369;1;0;0;0;227500.0
0.5248189;-0.6799181;0.53576964;-0.03794248;-0.28683978;-0.24036579;-0.20922373;1.035569;1;0;0;0;229200.0
0.5248189;-0.6799181;0.78005564;-0.20069002;-0.3082489;-0.25805807;-0.3188114;0.38833955;1;0;0;0;221100.0
0.52980506;-0.6752652;-0.8485179;0.7469132;0.9382393;0.5434032;1.0640802;0.28892758;1;0;0;0;229100.0
0.52980506;-0.6799181;0.53576964;0.045952722;-0.115566604;-0.24301963;-0.14660223;0.89342415;1;0;0;0;228300.0
0.52980506;-0.6799181;-0.19708845;-0.21260954;-0.07036951;-0.25717348;-0.08137149;0.2058824;1;0;0;0;224700.0
0.51983654;-0.6752652;-0.7670892;0.7771705;1.8207718;0.9352877;1.8807691;-0.65787554;1;0;0;0;195000.0
0.51983654;-0.6752652;0.698627;-0.37810773;-0.45811296;-0.31025037;-0.3840421;0.78554213;1;0;0;0;207200.0
0.5148504;-0.6752652;-0.19708845;-0.18281071;0.29358602;0.5000571;0.26565605;-0.5136929;1;0;0;0;191100.0
0.50487804;-0.6752652;-0.6042318;-0.032441154;0.26741928;0.16921103;0.33088678;0.008777743;1;0;0;0;179800.0
0.50487804;-0.6799181;-0.8485179;1.486383;-0.24640028;1.5288645;2.0321045;-0.36053082;1;0;0;0;170600.0
0.50487804;-0.6752652;0.21005493;-0.3010892;-0.2820822;0.054211058;-0.22487912;-0.092608534;1;0;0;0;211800.0
0.51983654;-0.6799181;1.1057703;-0.7971253;-0.87678075;-0.8569425;-0.882405;-0.4621081;1;0;0;0;203900.0
0.51983654;-0.6799181;0.698627;-0.48584202;-0.62700737;-0.5924426;-0.5666882;0.11137401;1;0;0;0;206900.0
0.51983654;-0.6799181;0.698627;-0.3336387;-0.45573416;-0.34828883;-0.41274363;0.7341485;1;0;0;0;212100.0
0.5148504;-0.6799181;0.2914836;-0.00080853864;0.36494985;0.46732634;0.34393293;-0.66978455;1;0;0;0;192300.0
0.51983654;-0.68456924;0.45434096;-0.14338455;-0.3582036;-0.23417348;-0.19356836;0.3423592;1;0;0;0;245400.0
0.5148504;-0.68456924;-0.19708845;0.7129883;0.82405716;0.6062109;0.7222712;0.33853805;1;0;0;0;240300.0
0.49989566;-0.6752652;0.61719835;-0.49317712;-0.54850715;-0.47921184;-0.56146973;0.31733105;1;0;0;0;190900.0
0.49989566;-0.6752652;0.53576964;-0.15897164;-0.24640028;-0.0015196946;-0.25618985;0.25612968;1;0;0;0;196700.0
0.49989566;-0.6799181;0.53576964;-0.84251124;-0.9386294;-0.8914425;-0.94241726;1.13237;1;0;0;0;201400.0
0.49989566;-0.6799181;0.45434096;-0.63391936;-0.7055076;-0.6738272;-0.7310697;0.18136369;1;0;0;0;183600.0
0.49989566;-0.6799181;0.45434096;-0.018687844;0.053327788;-0.17313503;0.041262295;0.48163795;1;0;0;0;235100.0
0.49989566;-0.68456924;0.61719835;-0.5747801;-0.7483258;-0.63136566;-0.6032174;0.73217404;1;0;0;0;251000.0
0.5098642;-0.6799181;-0.5228031;0.34852558;0.5980717;0.67786473;0.6152928;-0.70232755;1;0;0;0;239200.0
0.5098642;-0.68456924;-0.27851713;-0.31255028;-0.19406681;-0.13509656;-0.19878681;0.18244644;1;0;0;0;240300.0
