longitude;latitude;housing_median_age;total_rooms;total_bedrooms;population;households;median_income;<1H OCEAN;INLAND;NEAR BAY;NEAR OCEAN;median_house_value
0.2493;-0.1432;-0.6855;0.0;0.0;0.0;0.0;-0.702;0;1;0;0;69900.0
0.2493;-0.1432;-1.175;0.0;0.0;0.0;0.0;-0.645;0;1;0;0;175000.0
0.2493;-0.1432;-0.8486;0.0;0.0;0.0;0.0;-0.467;0;1;0;0;87200.0
0.2493;-0.1432;-0.93;-0.0;-0.0;-0.0;-0.0;0.2406;0;1;0;0;106200.0
0.2493;-0.1432;-0.36;0.0;0.0;-0.0;0.0;-0.805;0;1;0;0;86200.0
0.2493;-0.1432;-1.012;0.0;0.0;0.0;0.0;0.768;0;1;0;0;134100.0
0.2181;-0.1432;-1.988;0.0;0.0;0.0;0.0;0.9097;0;1;0;0;103400.0
0.2181;-0.1432;-1.907;0.0;0.0;0.0;0.0;0.2257;0;1;0;0;131000.0
0.2493;-0.1432;-0.8486;0.0;-0.0;0.0;0.0;4.406;0;1;0;0;245800.0
0.2493;-0.1432;-0.6855;-0.0;-0.0;-0.0;-0.0;2.234;0;1;0;0;176300.0
0.2493;-0.1432;-1.175;-0.0;-0.0;-0.0;-0.0;3.092;0;1;0;0;224100.0
0.2493;-0.1432;-1.012;-0.0;-0.0;-0.0;-0.0;1.126;0;1;0;0;118500.0
0.2493;-0.1432;-1.093;-0.0;-0.0;-0.0;-0.0;0.3027;0;1;0;0;130100.0
0.2181;-0.1432;-1.988;0.0;0.0;0.0;0.0;1.963;0;1;0;0;170300.0
0.2493;-0.1577;-1.663;0.0;0.0;0.0;0.0;0.843;0;1;0;0;106300.0
0.2493;-0.1432;-1.581;0.0;0.0;0.0;0.0;0.8403;0;1;0;0;142900.0
0.2493;-0.1577;-1.093;0.0;0.0;0.0;0.0;-0.069;0;1;0;0;70700.0
0.2493;-0.1432;-1.256;0.0;0.0;0.0;0.0;-0.1722;0;1;0;0;100700.0
0.2493;-0.1432;-1.175;0.0;0.0;0.0;0.0;0.0864;0;1;0;0;82800.0
0.2803;-0.1432;0.454;0.0;-0.0;-0.0;-0.0;-0.1586;0;1;0;0;71400.0
0.2803;-0.1432;-0.197;0.0;0.0;0.0;0.0;-0.9683;0;1;0;0;84700.0
0.2803;-0.1432;-0.6045;0.0;0.0;0.0;0.0;-0.616;0;1;0;0;84700.0
0.2803;-0.1432;0.454;-0.0;-0.0;-0.0;-0.0;-0.4;0;1;0;0;68500.0
0.2803;-0.1432;0.617;-0.0;-0.0;-0.0;-0.0;-1.346;0;1;0;0;46700.0
0.2803;-0.1432;1.105;-0.0;-0.0;-0.0;-0.0;-1.358;0;1;0;0;39400.0
0.2803;-0.1432;0.5356;-0.0;-0.0;-0.0;-0.0;-1.105;0;1;0;0;53800.0
0.2803;-0.1432;0.2915;0.0;0.0;0.0;0.0;-0.798;0;1;0;0;63700.0
0.2803;-0.1432;0.5356;-0.0;-0.0;-0.0;-0.0;-0.5903;0;1;0;0;65800.0
0.2803;-0.1432;0.5356;-0.0;-0.0;-0.0;-0.0;-1.363;0;1;0;0;56500.0
0.2803;-0.1577;0.5356;-0.0;-0.0;-0.0;-0.0;-1.286;0;1;0;0;59500.0
0.2803;-0.1577;0.3728;-0.0;-0.0;0.0;-0.0;-0.4695;0;1;0;0;56200.0
0.2803;-0.1577;0.6987;-0.0;-0.0;-0.0;-0.0;-1.288;0;1;0;0;53300.0
0.2493;-0.1577;-2.07;0.0;-0.0;-0.0;-0.0;0.005615;0;1;0;0;109800.0
0.2493;-0.1577;0.04718;-0.0;-0.0;-0.0;-0.0;-1.577;0;1;0;0;50000.0
0.2493;-0.1577;-1.419;0.0;0.0;0.0;0.0;-0.1238;0;1;0;0;93600.0
0.2493;-0.1577;-1.419;-0.0;-0.0;-0.0;-0.0;0.3303;0;1;0;0;92700.0
0.2803;-0.1577;-1.337;0.0;0.0;-0.0;0.0;-0.7134;0;1;0;0;100200.0
0.2803;-0.1577;-1.175;0.0;0.0;0.0;0.0;-0.2058;0;1;0;0;82600.0
0.2493;-0.1577;-1.581;0.0;0.0;0.0;0.0;0.2456;0;1;0;0;88200.0
0.2803;-0.1577;-1.5;-0.0;-0.0;-0.0;-0.0;0.3003;0;1;0;0;102900.0
0.2803;-0.1577;-1.5;0.0;0.0;0.0;0.0;-0.02548;0;1;0;0;81600.0
0.2803;-0.1577;-0.4414;0.0;0.0;0.0;0.0;-0.6885;0;1;0;0;70000.0
0.2803;-0.1577;-0.767;0.0;0.0;0.0;0.0;-1.003;0;1;0;0;74800.0
0.2803;-0.1577;-1.744;0.0;0.0;0.0;0.0;0.1461;0;1;0;0;80900.0
0.2493;-0.1724;-0.2786;0.0;0.0;0.0;0.0;-0.698;0;1;0;0;97900.0
0.2181;-0.2014;-1.907;0.0;0.0;0.0;0.0;0.9346;0;1;0;0;118200.0
0.2803;-0.1869;-1.826;-0.0;-0.0;-0.0;-0.0;-0.3513;0;1;0;0;65000.0
0.2803;-0.1724;-1.5;0.0;0.0;0.0;0.0;-0.58;0;1;0;0;77500.0
0.2803;-0.1869;0.943;-0.0;-0.0;-0.0;-0.0;-0.845;0;1;0;0;91700.0
0.2803;-0.1724;0.2915;-0.0;-0.0;-0.0;-0.0;-1.606;0;1;0;0;150000.0
0.3115;-0.3906;-0.36;-0.0;-0.0;-0.0;-0.0;-0.11255;0;1;0;0;113900.0
0.3115;-0.376;-0.8486;0.0;0.0;-0.0;0.0;-0.4385;0;1;0;0;116500.0
0.3115;-0.3906;0.1287;0.0;0.0;-0.0;-0.0;-0.344;0;1;0;0;123500.0
0.2181;-0.376;0.04718;0.0;0.0;0.0;0.0;0.5713;0;1;0;0;168400.0
0.187;-0.3323;-1.175;0.0;0.0;0.0;0.0;-0.375;0;1;0;0;148200.0
0.3115;-0.3906;-1.663;-0.0;-0.0;-0.0;-0.0;0.2257;0;1;0;0;128300.0
0.0935;-0.2742;-0.6045;-0.0;-0.0;-0.0;-0.0;-0.4832;0;1;0;0;52100.0
0.06238;-0.2742;1.35;-0.0;-0.0;-0.0;-0.0;-0.661;0;1;0;0;30000.0
0.06238;-0.216;-0.197;-0.0;-0.0;-0.0;-0.0;0.3003;0;1;0;0;68200.0
0.03125;-0.1724;-0.4414;0.0;0.0;0.0;0.0;-0.3838;0;1;0;0;57900.0
0.03125;-0.2305;0.617;-0.0;-0.0;-0.0;-0.0;-0.3513;0;1;0;0;37500.0
0.06238;-0.2305;0.454;0.0;0.0;0.0;0.0;-0.819;0;1;0;0;52900.0
0.06238;-0.2305;0.943;0.0;0.0;0.0;0.0;-0.538;0;1;0;0;50800.0
0.06238;-0.2451;0.1287;0.0;-0.0;0.0;0.0;-0.7295;0;1;0;0;45800.0
0.03125;-0.2451;0.04718;0.0;0.0;0.0;0.0;0.2008;0;1;0;0;88300.0
0.06238;-0.2305;0.3728;0.0;0.0;0.0;0.0;-0.3289;0;1;0;0;75400.0
0.06238;-0.2451;0.454;-0.0;-0.0;-0.0;-0.0;-0.876;0;1;0;0;26600.0
0.06238;-0.2451;1.432;0.0;0.0;-0.0;-0.0;-0.9434;0;1;0;0;26900.0
0.03125;-0.2451;1.269;0.0;0.0;0.0;0.0;-0.4333;0;1;0;0;63800.0
0.03125;-0.1142;0.2915;-0.0;-0.0;-0.0;-0.0;-1.086;0;1;0;0;69800.0
0.06238;-0.1142;-0.36;-0.0;-0.0;0.0;-0.0;-0.5293;0;1;0;0;104700.0
0.2181;-0.1142;-1.337;0.0;0.0;0.0;0.0;0.4968;0;1;0;0;96900.0
0.2181;-0.1287;-0.523;-0.0;-0.0;-0.0;-0.0;-0.2717;0;1;0;0;88900.0
0.2181;-0.1287;0.04718;-0.0;-0.0;-0.0;-0.0;0.5815;0;1;0;0;94300.0
0.187;-0.1142;-1.337;0.0;-0.0;-0.0;-0.0;0.4695;0;1;0;0;149000.0
0.187;-0.1287;-1.826;0.0;0.0;0.0;0.0;1.042;0;1;0;0;157300.0
0.2181;-0.1287;-0.8486;-0.0;-0.0;-0.0;-0.0;0.472;0;1;0;0;121000.0
0.2181;-0.1287;0.6987;-0.0;-0.0;-0.0;-0.0;-0.4658;0;1;0;0;82800.0
0.2181;-0.1287;-1.256;0.0;0.0;0.0;0.0;0.7334;0;1;0;0;146200.0
0.187;-0.0706;0.617;-0.0;-0.0;-0.0;-0.0;-0.9634;0;1;0;0;110400.0
0.1559;-0.05606;0.617;-0.0;-0.0;-0.0;-0.0;-0.92;0;1;0;0;37500.0
0.1559;-0.0706;0.8613;0.0;0.0;0.0;0.0;-0.843;0;1;0;0;65400.0
0.1559;-0.0706;0.78;-0.0;-0.0;-0.0;-0.0;0.3577;0;1;0;0;78600.0
0.1559;-0.0706;0.454;-0.0;-0.0;-0.0;-0.0;-0.5415;0;1;0;0;61100.0
0.1559;-0.0706;-0.03424;-0.0;-0.0;-0.0;-0.0;-0.2854;0;1;0;0;95800.0
0.1559;-0.0706;0.454;-0.0;-0.0;-0.0;-0.0;-0.81;0;1;0;0;65800.0
0.1559;-0.0706;-0.03424;0.0;0.0;0.0;0.0;-1.263;0;1;0;0;58600.0
0.1559;-0.0706;-0.6045;-0.0;-0.0;-0.0;-0.0;-1.252;0;1;0;0;52100.0
0.0935;-0.0706;0.454;-0.0;-0.0;0.0;-0.0;-0.936;0;1;0;0;64600.0
0.12476;-0.02698;-1.012;-0.0;-0.0;-0.0;-0.0;-0.752;0;1;0;0;58800.0
0.0935;-0.0415;0.04718;-0.0;-0.0;-0.0;-0.0;-0.6226;0;1;0;0;125000.0
0.0935;-0.02698;-1.256;-0.0;-0.0;-0.0;-0.0;-1.583;0;1;0;0;63200.0
0.12476;-0.02698;0.3728;0.0;0.0;0.0;0.0;-0.818;0;1;0;0;71900.0
0.12476;-0.02698;0.3728;-0.0;-0.0;0.0;0.0;-1.108;0;1;0;0;59000.0
0.12476;-0.02698;0.2915;0.0;0.0;0.0;0.0;-1.41;0;1;0;0;60500.0
0.0935;-0.02698;-1.175;0.0;-0.0;0.0;-0.0;-0.319;0;1;0;0;71800.0
0.12476;-0.02698;-0.6855;0.0;0.0;0.0;0.0;-1.203;0;1;0;0;54100.0
-0.06223;-0.01243;-0.8486;-0.0;-0.0;-0.0;-0.0;-0.9917;0;1;0;0;47500.0
-0.0934;0.002106;-0.6045;-0.0;-0.0;0.0;-0.0;-0.681;0;1;0;0;80000.0
0.2181;0.04572;0.1287;-0.0;-0.0;-0.0;-0.0;-0.7095;0;1;0;0;156300.0
0.12476;0.04572;-1.093;0.0;0.0;0.0;0.0;-0.986;0;1;0;0;59800.0
0.187;-0.01243;0.04718;-0.0;-0.0;-0.0;-0.0;-0.6396;0;1;0;0;83300.0
0.1559;0.01665;-0.6045;-0.0;-0.0;0.0;-0.0;-0.736;0;1;0;0;58500.0
0.1559;0.01665;-1.012;0.0;0.0;0.0;0.0;-1.141;0;1;0;0;55200.0
0.1559;0.002106;0.2915;0.0;0.0;0.0;0.0;-1.066;0;1;0;0;54700.0
0.1559;0.06027;-0.1156;-0.0;-0.0;-0.0;-0.0;-0.596;0;1;0;0;59800.0
0.1559;0.06027;0.5356;-0.0;-0.0;0.0;-0.0;-1.272;0;1;0;0;56500.0
0.1559;0.04572;0.617;-0.0;0.0;0.0;0.0;-1.319;0;1;0;0;57300.0
0.1559;0.04572;0.617;-0.0;-0.0;0.0;-0.0;-1.376;0;1;0;0;52100.0
0.1559;0.06027;-1.663;0.0;0.0;0.0;0.0;-1.231;0;1;0;0;62200.0
0.1559;0.06027;0.5356;-0.0;-0.0;-0.0;-0.0;-0.8774;0;1;0;0;69900.0
0.1559;0.06027;-1.663;-0.0;-0.0;-0.0;-0.0;-0.953;0;1;0;0;67200.0
0.1559;0.06027;0.2101;0.0;0.0;0.0;0.0;-0.8687;0;1;0;0;62100.0
0.1559;0.06027;-0.03424;-0.0;-0.0;0.0;0.0;-1.207;0;1;0;0;67800.0
0.1559;0.06027;0.617;0.0;0.0;0.0;0.0;-0.81;0;1;0;0;72500.0
0.1559;0.04572;-1.012;-0.0;0.0;-0.0;0.0;-1.047;0;1;0;0;68400.0
0.1559;0.06027;-0.197;0.0;-0.0;-0.0;-0.0;0.3276;0;1;0;0;84000.0
0.3115;-0.08514;-1.826;-0.0;-0.0;-0.0;-0.0;1.664;0;1;0;0;216400.0
0.2803;-0.0997;-0.6855;0.0;0.0;0.0;0.0;-0.698;0;1;0;0;82500.0
0.3115;-0.0997;-1.256;-0.0;-0.0;-0.0;-0.0;1.579;0;1;0;0;204200.0
0.623;0.04572;-0.8486;-0.0;0.0;-0.0;-0.0;-1.169;0;1;0;0;92300.0
0.7476;0.01665;-1.093;-0.0;-0.0;-0.0;-0.0;-0.9087;0;1;0;0;67500.0
0.5605;0.04572;-0.4414;0.0;0.0;-0.0;-0.0;-0.6675;0;1;0;0;96000.0
0.53;0.03117;-0.8486;0.0;0.0;-0.0;0.0;-1.023;0;1;0;0;81200.0
0.53;0.01665;-0.8486;0.0;0.0;-0.0;0.0;-1.324;0;1;0;0;101400.0
0.4985;0.03117;-0.03424;-0.0;-0.0;-0.0;-0.0;-1.437;0;1;0;0;90000.0
0.3428;0.002106;0.3728;-0.0;-0.0;-0.0;-0.0;-0.1262;0;1;0;0;94600.0
0.6543;-0.08514;-0.93;-0.0;-0.0;-0.0;-0.0;-1.172;0;1;0;0;59400.0
0.623;-0.01243;-1.093;0.0;0.0;-0.0;-0.0;-1.343;0;1;0;0;72500.0
0.5605;-0.01243;-1.093;0.0;0.0;0.0;0.0;-0.8687;0;1;0;0;96900.0
0.5605;-0.01243;-0.8486;-0.0;-0.0;-0.0;-0.0;-1.44;0;1;0;0;75800.0
0.53;-0.01243;-0.93;-0.0;-0.0;-0.0;-0.0;-1.511;0;1;0;0;68500.0
0.53;-0.01243;-0.93;0.0;0.0;0.0;0.0;-1.308;0;1;0;0;67300.0
0.5605;-0.02698;0.04718;0.0;0.0;0.0;0.0;-1.143;0;1;0;0;69700.0
0.4673;-0.08514;-1.256;-0.0;0.0;-0.0;-0.0;-0.7197;0;1;0;0;78400.0
0.9033;0.03117;0.5356;0.0;0.0;0.0;-0.0;-0.03293;0;1;0;0;55000.0
0.9346;-0.01243;0.3728;-0.0;0.0;-0.0;-0.0;-1.039;0;1;0;0;42100.0
0.9346;0.002106;-0.8486;0.0;0.0;-0.0;0.0;-0.5576;0;1;0;0;72000.0
0.9346;0.002106;-1.093;0.0;0.0;-0.0;0.0;-0.2233;0;1;0;0;81900.0
0.9346;0.002106;-1.907;-0.0;-0.0;-0.0;-0.0;0.2158;0;1;0;0;87500.0
0.9346;-0.01243;-1.663;0.0;-0.0;-0.0;-0.0;1.393;0;1;0;0;109400.0
0.9346;-0.01243;-1.093;0.0;0.0;-0.0;0.0;0.972;0;1;0;0;95700.0
0.9346;-0.01243;-1.826;-0.0;-0.0;-0.0;-0.0;1.6045;0;1;0;0;115700.0
0.9346;-0.01243;0.2915;0.0;0.0;0.0;0.0;-0.3875;0;1;0;0;63500.0
0.9346;-0.01243;-0.8486;0.0;0.0;0.0;0.0;1.522;0;1;0;0;105300.0
0.9346;-0.01243;-1.907;0.0;-0.0;-0.0;-0.0;1.211;0;1;0;0;109000.0
0.9346;-0.01243;-0.8486;0.0;-0.0;-0.0;-0.0;-0.05283;0;1;0;0;71900.0
0.9346;-0.01243;-1.581;0.0;0.0;0.0;0.0;-0.0491;0;1;0;0;84500.0
0.9346;-0.02698;-1.337;-0.0;-0.0;-0.0;-0.0;1.515;0;1;0;0;102800.0
0.9346;-0.02698;-1.012;0.0;-0.0;0.0;-0.0;0.11505;0;1;0;0;70200.0
0.9346;-0.01243;0.1287;0.0;0.0;0.0;0.0;-0.9746;0;1;0;0;52400.0
0.966;-0.01243;-1.5;0.0;-0.0;-0.0;-0.0;0.365;0;1;0;0;83200.0
0.9346;-0.01243;-1.419;0.0;0.0;0.0;0.0;0.3003;0;1;0;0;85700.0
0.9346;-0.01243;-1.907;0.0;0.0;0.0;0.0;0.7456;0;1;0;0;87200.0
0.9346;-0.02698;-1.175;-0.0;-0.0;-0.0;-0.0;-0.6973;0;1;0;0;91700.0
0.9033;-0.01243;-1.337;-0.0;-0.0;-0.0;-0.0;0.1586;0;1;0;0;101300.0
0.9346;-0.0415;-1.581;0.0;0.0;0.0;0.0;1.196;0;1;0;0;142500.0
0.872;0.002106;-0.767;-0.0;-0.0;-0.0;-0.0;-1.133;0;1;0;0;54300.0
0.8413;0.03117;-1.256;-0.0;-0.0;-0.0;-0.0;0.3027;0;1;0;0;91800.0
0.872;-0.05606;-1.419;-0.0;-0.0;-0.0;-0.0;0.8926;0;1;0;0;98000.0
0.9033;0.002106;-1.093;-0.0;-0.0;-0.0;-0.0;-0.319;0;1;0;0;81700.0
0.872;-0.1432;-0.03424;-0.0;-0.0;-0.0;-0.0;-1.07;0;1;0;0;50800.0
0.779;-0.2742;-0.6045;-0.0;-0.0;-0.0;-0.0;-0.1747;0;1;0;0;86500.0
0.872;-0.2888;0.1287;-0.0;-0.0;-0.0;-0.0;-0.1959;0;1;0;0;71800.0
0.9033;-0.2014;-1.988;-0.0;-0.0;-0.0;-0.0;-1.306;0;1;0;0;275000.0
0.872;-0.2014;-1.988;-0.0;-0.0;-0.0;-0.0;-0.829;0;1;0;0;137500.0
0.779;-0.2451;-1.093;-0.0;-0.0;-0.0;-0.0;-0.1835;0;1;0;0;68500.0
0.779;-0.2451;-1.907;0.0;0.0;0.0;0.0;-0.0877;0;1;0;0;81900.0
0.81;-0.2451;-1.988;0.0;-0.0;-0.0;-0.0;0.365;0;1;0;0;104400.0
0.81;-0.2598;-2.232;-0.0;-0.0;-0.0;-0.0;0.763;0;1;0;0;141700.0
0.779;-0.2598;-1.988;-0.0;-0.0;-0.0;-0.0;0.5713;0;1;0;0;84500.0
0.779;-0.2305;-1.093;-0.0;-0.0;-0.0;-0.0;-0.5107;0;1;0;0;87800.0
0.6543;-0.347;-0.6855;-0.0;-0.0;-0.0;-0.0;-0.457;0;1;0;0;91700.0
0.623;-0.3613;-1.419;0.0;0.0;0.0;0.0;-0.552;0;1;0;0;130000.0
0.9346;-0.2888;-0.03424;0.0;0.0;0.0;0.0;-0.1548;0;1;0;0;54900.0
0.9346;-0.3032;0.3728;-0.0;-0.0;-0.0;-0.0;0.3525;0;1;0;0;64400.0
0.966;-0.3032;0.617;-0.0;-0.0;-0.0;-0.0;-1.124;0;1;0;0;39800.0
0.7163;-0.3613;-1.5;0.0;0.0;0.0;0.0;-0.676;0;1;0;0;83500.0
0.6855;-0.3613;-1.581;-0.0;-0.0;-0.0;-0.0;-0.4197;0;1;0;0;87900.0
0.6855;-0.3613;-2.152;-0.0;-0.0;-0.0;-0.0;0.8774;0;1;0;0;111100.0
0.6855;-0.3613;-0.6045;-0.0;0.0;0.0;0.0;-0.5986;0;1;0;0;83300.0
0.7163;-0.2742;-1.093;-0.0;-0.0;-0.0;-0.0;-1.039;0;1;0;0;73300.0
0.6855;-0.2742;1.269;-0.0;-0.0;-0.0;-0.0;-0.6934;0;1;0;0;68900.0
0.6855;-0.2742;-1.175;0.0;0.0;0.0;0.0;0.0442;0;1;0;0;83200.0
0.7163;-0.2888;0.04718;-0.0;-0.0;-0.0;-0.0;-0.966;0;1;0;0;56800.0
0.53;-0.2305;-1.744;0.0;0.0;0.0;0.0;0.604;0;1;0;0;136800.0
0.436;-0.216;-1.744;0.0;0.0;0.0;0.0;0.2432;0;1;0;0;162900.0
0.623;-0.1724;-1.5;0.0;0.0;-0.0;-0.0;-0.818;0;1;0;0;79000.0
0.53;-0.2451;-1.988;0.0;0.0;0.0;0.0;0.01183;0;1;0;0;115800.0
0.4673;-0.2598;-1.826;0.0;0.0;-0.0;-0.0;-0.1188;0;1;0;0;137200.0
0.4673;-0.3032;-1.419;0.0;0.0;0.0;0.0;0.1375;0;1;0;0;120800.0
0.5605;-0.2451;-0.767;0.0;0.0;0.0;0.0;-0.6587;0;1;0;0;94900.0
0.5605;-0.2451;-1.012;0.0;0.0;0.0;0.0;-0.278;0;1;0;0;85500.0
0.5605;-0.2451;0.04718;-0.0;-0.0;-0.0;-0.0;-0.263;0;1;0;0;99800.0
0.5605;-0.2451;0.454;-0.0;-0.0;-0.0;-0.0;-1.2;0;1;0;0;80000.0
0.5605;-0.2451;-0.6045;-0.0;-0.0;-0.0;-0.0;-1.155;0;1;0;0;67900.0
0.3115;-0.1577;-0.03424;-0.0;-0.0;-0.0;-0.0;-0.568;0;1;0;0;82200.0
0.3115;-0.1869;-0.36;-0.0;-0.0;-0.0;-0.0;0.2058;0;1;0;0;94500.0
0.3738;-0.1724;0.3728;-0.0;-0.0;-0.0;-0.0;-0.666;0;1;0;0;81300.0
0.3115;-0.2451;0.04718;-0.0;-0.0;-0.0;-0.0;-1.116;0;1;0;0;106300.0
0.3428;-0.2014;-0.197;-0.0;-0.0;-0.0;-0.0;-1.217;0;1;0;0;68000.0
0.3738;-0.2014;0.2101;-0.0;0.0;0.0;0.0;-1.088;0;1;0;0;53900.0
0.3738;-0.216;-0.93;-0.0;-0.0;0.0;-0.0;-0.982;0;1;0;0;53500.0
0.3738;-0.216;0.454;-0.0;-0.0;-0.0;-0.0;-0.9956;0;1;0;0;57300.0
0.3428;-0.216;-0.93;0.0;0.0;0.0;0.0;-1.074;0;1;0;0;51200.0
0.3115;-0.1724;0.04718;-0.0;-0.0;-0.0;-0.0;-1.009;0;1;0;0;61400.0
0.3428;-0.1869;0.2101;0.0;0.0;0.0;0.0;-1.127;0;1;0;0;54600.0
0.3115;-0.1869;0.04718;0.0;0.0;0.0;0.0;-1.057;0;1;0;0;63700.0
0.3115;-0.1869;0.04718;0.0;0.0;0.0;0.0;-1.213;0;1;0;0;45500.0
-0.06223;0.351;0.78;-0.0;-0.0;-0.0;-0.0;-0.884;0;1;0;0;75000.0
8.71e-05;0.3655;0.1287;-0.0;-0.0;-0.0;-0.0;-0.11755;0;1;0;0;94200.0
8.71e-05;0.3364;-0.197;-0.0;-0.0;-0.0;-0.0;-0.4072;0;1;0;0;126300.0
-0.06223;0.3364;-0.2786;-0.0;-0.0;-0.0;-0.0;-0.2257;0;1;0;0;103100.0
-0.0934;0.3364;1.024;-0.0;-0.0;-0.0;-0.0;-0.3413;0;1;0;0;100000.0
-0.1246;0.3364;-0.2786;-0.0;-0.0;-0.0;-0.0;-0.6113;0;1;0;0;101400.0
-0.1556;0.322;-0.197;-0.0;-0.0;-0.0;-0.0;-0.4844;0;1;0;0;83900.0
-0.1868;0.3074;-0.2786;0.0;0.0;0.0;0.0;-1.049;0;1;0;0;106300.0
-0.1246;0.3074;-0.767;0.0;0.0;0.0;0.0;-0.3887;0;1;0;0;75800.0
-0.0934;0.3074;-1.175;0.0;0.0;0.0;0.0;0.2008;0;1;0;0;92500.0
-0.0934;0.3074;-1.175;-0.0;-0.0;-0.0;-0.0;-0.3252;0;1;0;0;126400.0
-0.0934;0.3074;-1.175;0.0;0.0;0.0;0.0;-0.6724;0;1;0;0;69100.0
-0.1246;0.3074;-0.2786;0.0;0.0;0.0;0.0;-0.8813;0;1;0;0;72300.0
-0.0934;0.3074;0.04718;-0.0;-0.0;-0.0;-0.0;-1.002;0;1;0;0;62000.0
-0.0934;0.3074;0.1287;-0.0;-0.0;-0.0;-0.0;-0.961;0;1;0;0;66600.0
-0.1246;0.3074;-1.012;-0.0;-0.0;-0.0;-0.0;0.4248;0;1;0;0;93100.0
-0.1246;0.2927;-1.826;-0.0;-0.0;-0.0;-0.0;0.3923;0;1;0;0;104200.0
-0.1246;0.3074;-0.8486;-0.0;-0.0;-0.0;-0.0;-1.025;0;1;0;0;87500.0
-0.0934;0.322;-1.012;-0.0;-0.0;-0.0;-0.0;-0.2793;0;1;0;0;112500.0
-0.0934;0.2927;0.04718;-0.0;-0.0;-0.0;-0.0;0.569;0;1;0;0;100800.0
-0.1246;0.2927;-1.744;-0.0;-0.0;-0.0;-0.0;0.952;0;1;0;0;107500.0
-0.1246;0.2927;0.04718;-0.0;-0.0;-0.0;-0.0;-0.3625;0;1;0;0;56100.0
-0.0934;0.322;0.3728;-0.0;-0.0;-0.0;-0.0;-0.3027;0;1;0;0;112500.0
-0.0934;0.3074;0.943;-0.0;-0.0;-0.0;-0.0;-0.895;0;1;0;0;52600.0
-0.06223;0.3074;0.943;-0.0;-0.0;-0.0;-0.0;-0.655;0;1;0;0;43500.0
-0.0934;0.3074;-0.6855;-0.0;-0.0;0.0;-0.0;-0.5405;0;1;0;0;60200.0
-0.06223;0.3074;-1.5;-0.0;-0.0;-0.0;-0.0;-0.884;0;1;0;0;62000.0
-0.06223;0.322;-1.5;-0.0;-0.0;-0.0;-0.0;0.805;0;1;0;0;118800.0
-0.03107;0.3364;-1.988;0.0;0.0;0.0;0.0;-0.0815;0;1;0;0;148000.0
-0.03107;0.322;-0.6045;-0.0;-0.0;-0.0;-0.0;0.4546;0;1;0;0;107900.0
-0.03107;0.322;0.78;0.0;0.0;-0.0;0.0;-0.5083;0;1;0;0;85500.0
-0.06223;0.322;-1.093;-0.0;-0.0;-0.0;-0.0;-0.3613;0;1;0;0;91900.0
-0.03107;0.3364;-1.256;-0.0;-0.0;-0.0;-0.0;0.9795;0;1;0;0;97400.0
-0.03107;0.322;-0.4414;0.0;0.0;0.0;0.0;0.0852;0;1;0;0;90400.0
-0.03107;0.322;-1.988;-0.0;-0.0;-0.0;-0.0;0.3577;0;1;0;0;90600.0
-0.03107;0.322;-1.5;0.0;0.0;0.0;0.0;-0.676;0;1;0;0;80300.0
-0.03107;0.322;0.1287;-0.0;-0.0;-0.0;-0.0;-0.5503;0;1;0;0;70200.0
-0.03107;0.322;-0.197;-0.0;-0.0;-0.0;-0.0;-0.0789;0;1;0;0;71400.0
-0.03107;0.322;0.04718;0.0;0.0;0.0;0.0;-1.17;0;1;0;0;67500.0
-0.03107;0.322;0.2915;-0.0;-0.0;-0.0;-0.0;-0.4224;0;1;0;0;61500.0
-0.03107;0.3074;0.617;-0.0;-0.0;-0.0;-0.0;-0.92;0;1;0;0;61000.0
-0.06223;0.322;0.2915;-0.0;-0.0;-0.0;-0.0;-0.6597;0;1;0;0;59700.0
-0.03107;0.322;1.432;-0.0;-0.0;-0.0;-0.0;-1.162;0;1;0;0;67200.0
-0.03107;0.322;1.513;-0.0;-0.0;-0.0;-0.0;-0.3774;0;1;0;0;76100.0
-0.03107;0.322;0.2915;0.0;0.0;0.0;0.0;-1.156;0;1;0;0;56700.0
-0.03107;0.322;1.024;0.0;0.0;0.0;0.0;-1.417;0;1;0;0;51700.0
-0.03107;0.322;1.92;-0.0;-0.0;-0.0;-0.0;-0.8438;0;1;0;0;59100.0
-0.03107;0.322;1.513;-0.0;-0.0;-0.0;-0.0;-1.456;0;1;0;0;53800.0
-0.06223;0.3074;-0.197;-0.0;-0.0;-0.0;-0.0;-1.221;0;1;0;0;120800.0
-0.06223;0.322;-0.767;-0.0;-0.0;-0.0;-0.0;-0.4707;0;1;0;0;81700.0
-0.06223;0.322;-1.012;-0.0;-0.0;-0.0;-0.0;0.263;0;1;0;0;92800.0
-0.06223;0.322;-1.5;-0.0;-0.0;-0.0;-0.0;-1.4375;0;1;0;0;58100.0
-0.06223;0.3074;-0.36;0.0;0.0;0.0;-0.0;-0.86;0;1;0;0;56800.0
-0.06223;0.3074;-0.03424;-0.0;-0.0;-0.0;-0.0;-0.696;0;1;0;0;54400.0
-0.06223;0.3074;-1.337;0.0;-0.0;0.0;-0.0;-0.4346;0;1;0;0;60600.0
-0.06223;0.3074;-0.8486;-0.0;-0.0;-0.0;-0.0;-0.1971;0;1;0;0;70500.0
-0.03107;0.3074;-1.419;-0.0;-0.0;-0.0;-0.0;-1.358;0;1;0;0;50400.0
